PID,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SalePrice
907285020,60,6,0.0,9375,2,0,4,2,4,1,1,6,3,3,1,4,7,5,1997,1998,2,2,15,0,2,573.0,3,3,4,3,0,6,739.0,0.0,318.0,1057.0,2,5,1,1,977,0,2034,1.0,0.0,2,1,3,1,1,0,2,2,2.0,645.0,3,3,576,36,0,0,0,0,0,4,0,0,2,2009,1,12.299112067295642
528188020,120,6,48.0,3480,2,0,4,2,4,1,1,19,3,3,4,1,7,5,2003,2003,2,2,15,0,4,163.0,3,3,4,3,0,1,0.0,0.0,1405.0,1405.0,2,5,1,1,0,0,1405,0.0,0.0,2,0,2,1,1,3,2,2,2.0,478.0,3,3,148,36,0,0,0,0,0,0,0,0,11,2009,1,12.06105265381003
905377010,20,6,0.0,17140,2,0,4,2,4,1,1,8,3,3,1,1,4,6,1956,1956,2,2,15,0,0,0.0,3,2,3,3,0,5,1059.0,0.0,75.0,1134.0,2,5,1,2,0,0,1229,0.0,0.0,1,0,3,1,1,0,2,2,1.0,284.0,3,3,0,0,0,0,0,0,0,0,0,0,4,2009,1,11.813037464800539
907260050,60,6,70.0,8749,2,0,4,2,4,1,1,6,3,3,1,4,7,5,2003,2003,2,2,15,0,0,0.0,3,3,4,3,0,6,654.0,0.0,325.0,979.0,2,5,1,1,940,0,1932,1.0,0.0,2,1,3,1,1,4,2,2,2.0,610.0,3,3,0,120,0,0,0,0,0,0,0,0,6,2007,1,12.269052139516223
905226130,20,6,91.0,11375,2,0,4,2,4,1,1,23,3,3,1,1,6,5,1954,1995,2,2,15,0,0,0.0,3,2,3,3,0,3,736.0,0.0,231.0,967.0,2,3,1,1,0,0,1299,0.0,0.0,1,0,3,1,1,3,2,1,2.0,494.0,3,3,81,0,280,0,0,0,0,0,0,0,10,2007,1,11.918397239722838
528228275,120,6,53.0,3922,2,0,4,2,4,1,1,1,3,3,4,1,7,5,2006,2007,2,2,15,0,2,72.0,3,3,5,3,2,1,0.0,0.0,1258.0,1258.0,2,5,1,1,0,0,1402,0.0,2.0,0,2,2,1,1,4,2,3,3.0,648.0,3,3,120,16,0,0,0,0,0,0,0,0,2,2007,4,12.176654133447505
528228450,120,6,43.0,3182,2,0,4,2,4,1,1,1,3,3,4,1,7,5,2005,2006,2,2,15,0,2,16.0,3,3,4,3,0,6,16.0,0.0,1330.0,1346.0,2,5,1,1,0,0,1504,0.0,0.0,2,0,1,1,1,4,2,3,2.0,457.0,3,3,156,0,0,0,0,0,0,0,0,0,5,2009,1,12.10625783509458
535154080,20,6,75.0,9750,2,0,4,2,4,1,1,20,3,3,1,1,6,6,1958,1958,2,2,9,0,2,243.0,3,2,3,3,0,3,608.0,0.0,834.0,1442.0,2,4,1,1,0,0,1442,0.0,0.0,1,1,4,1,1,0,2,2,1.0,301.0,3,3,0,0,275,0,0,0,0,0,4,500,4,2007,5,11.969723533345908
907187010,60,6,72.0,13426,2,0,1,2,4,2,1,6,3,3,1,4,7,5,1999,2000,2,2,15,0,0,0.0,3,3,4,3,1,6,894.0,0.0,57.0,951.0,2,5,1,1,828,0,1779,1.0,0.0,2,1,3,1,1,3,2,3,2.0,586.0,3,3,208,107,0,0,0,0,0,0,0,0,9,2006,1,12.28765724080691
528480040,60,3,85.0,10574,2,0,4,2,4,1,1,25,3,3,1,4,8,5,2005,2006,2,2,15,0,0,0.0,3,3,4,3,1,1,0.0,0.0,1082.0,1082.0,2,5,1,1,871,0,1953,0.0,0.0,2,1,3,1,1,4,2,2,3.0,1043.0,3,3,160,50,0,0,0,0,0,0,0,0,5,2009,1,12.437188334739655
907262080,60,6,70.0,8726,2,0,4,2,4,1,1,6,3,3,1,4,7,5,2002,2002,2,2,15,0,0,0.0,3,3,4,3,0,1,0.0,0.0,872.0,872.0,2,5,1,1,1037,0,1909,0.0,0.0,2,1,4,1,1,0,4,2,2.0,529.0,3,3,0,108,0,0,0,0,0,0,0,0,9,2006,1,12.190964083849375
528240030,60,6,62.0,7984,2,0,1,2,4,1,1,9,3,3,1,4,7,5,2004,2005,2,2,15,0,2,200.0,3,3,4,3,0,1,0.0,0.0,868.0,868.0,2,5,1,1,762,0,1630,0.0,0.0,2,1,3,1,1,4,4,3,2.0,436.0,3,3,120,48,0,0,0,0,0,0,0,0,9,2009,1,12.15214958053555
909101050,50,6,45.0,8248,2,1,4,2,4,1,1,8,3,3,1,2,5,7,1918,1950,2,2,14,Grvl,0,0.0,3,1,3,3,0,1,0.0,0.0,686.0,686.0,3,4,1,1,564,0,1250,0.0,1.0,1,1,3,1,1,0,6,1,1.0,280.0,3,2,207,0,96,0,0,0,0,0,0,0,7,2006,1,11.661354090741
534251320,20,6,0.0,9790,2,0,4,2,4,1,1,NWAmes,2,3,1,1,6,5,1963,1963,4,2,7,0,2,451.0,3,2,3,3,0,5,569.0,81.0,678.0,1328.0,2,3,1,1,0,0,1328,1.0,0.0,1,1,3,1,1,4,2,1,2.0,528.0,3,3,0,26,0,0,0,0,0,0,0,0,6,2010,1,11.870606902224587
535451040,20,6,60.0,7200,2,0,4,2,4,1,1,20,3,3,1,1,5,7,1950,1950,2,2,9,0,0,0.0,3,2,3,3,0,4,534.0,96.0,246.0,876.0,2,3,1,1,0,0,988,0.0,0.0,1,0,3,1,1,0,2,1,1.0,276.0,3,3,0,80,0,0,0,0,0,0,0,0,5,2007,1,11.686887175419702
535455090,50,6,60.0,7200,2,0,4,2,4,1,1,20,3,3,1,2,6,5,1954,1954,2,2,9,0,0,0.0,3,2,3,3,0,3,673.0,0.0,181.0,854.0,2,2,1,2,424,0,1278,0.0,0.0,1,0,4,1,1,0,2,1,1.0,240.0,3,3,0,0,0,0,0,0,0,1,0,0,4,2008,1,11.755879486687116
528480110,60,3,65.0,8125,2,0,4,2,4,1,1,25,3,3,1,4,6,5,2005,2005,2,2,15,0,0,0.0,3,3,4,3,0,1,0.0,0.0,858.0,858.0,2,5,1,1,858,0,1716,0.0,0.0,2,1,3,1,1,0,2,2,2.0,615.0,3,3,0,53,0,0,0,0,0,0,0,0,2,2006,1,12.210194140489344
909101330,30,6,60.0,8088,2,1,4,2,4,1,1,8,2,3,1,1,2,3,1922,1955,2,2,9,Grvl,0,0.0,3,1,3,3,0,1,0.0,0.0,498.0,498.0,2,3,0,3,0,0,498,0.0,0.0,1,0,1,1,1,0,6,1,1.0,216.0,2,1,0,0,100,0,0,0,0,0,0,0,2,2006,9,10.463131911491967
527357180,60,6,0.0,12511,2,0,1,2,4,2,1,NWAmes,3,3,1,4,7,7,1978,1978,5,7,11,0,2,168.0,3,3,4,3,0,5,988.0,0.0,432.0,1420.0,2,5,1,1,1420,0,2840,0.0,1.0,2,1,4,1,3,4,2,3,4.0,1314.0,3,3,0,16,0,0,208,0,0,3,0,0,12,2008,1,12.586223364451623
527451060,160,8,21.0,1869,2,0,4,2,4,1,1,3,3,3,Twnhs,4,6,6,1970,1970,2,2,7,0,2,127.0,3,2,3,3,0,3,321.0,0.0,162.0,483.0,2,3,1,1,504,0,987,0.0,0.0,1,1,2,1,1,0,6,1,1.0,280.0,3,3,0,0,0,0,0,0,0,0,0,0,9,2008,1,11.571203807011969
905201030,30,6,94.0,9259,2,0,4,2,4,2,1,23,2,3,1,1,4,4,1927,1950,2,2,16,0,0,0.0,3,1,2,3,0,1,0.0,0.0,660.0,660.0,2,3,0,1,0,0,756,0.0,0.0,1,0,2,1,1,0,6,1,2.0,440.0,3,1,80,0,0,0,0,0,0,0,0,0,6,2010,1,11.350418300109132
528186010,20,6,129.0,16770,2,0,4,2,4,2,1,19,3,3,1,1,8,5,2002,2003,4,2,15,0,2,270.0,3,3,5,3,3,6,1196.0,0.0,516.0,1712.0,2,5,1,1,0,0,1712,1.0,0.0,2,0,3,1,1,4,2,2,3.0,701.0,3,3,218,183,0,0,0,0,0,0,0,0,9,2009,1,12.565497305532237
527452190,120,6,53.0,4043,2,0,4,2,4,1,1,18,3,3,4,1,6,5,1977,1977,2,2,11,0,0,0.0,3,2,4,3,0,5,360.0,0.0,709.0,1069.0,2,3,1,1,0,0,1069,0.0,0.0,2,0,2,1,1,2,2,2,2.0,440.0,3,3,0,55,0,0,165,0,0,0,0,0,7,2010,1,11.755879486687116
528456230,20,3,75.0,9000,2,0,4,2,4,1,1,25,3,3,1,1,7,5,2006,2007,2,2,15,0,0,0.0,3,3,4,3,0,1,0.0,0.0,1335.0,1335.0,2,5,1,1,0,0,1335,0.0,0.0,2,0,3,1,1,0,2,2,2.0,575.0,3,3,0,210,0,0,0,0,0,0,0,0,6,2007,4,12.256770512686108
528186030,120,6,62.0,12677,2,0,1,2,4,1,1,19,3,3,4,1,8,5,2003,2004,4,2,9,0,2,472.0,3,3,5,3,3,6,1218.0,0.0,300.0,1518.0,2,5,1,1,0,0,1518,0.0,0.0,1,1,1,1,1,4,2,2,2.0,588.0,3,3,185,140,0,0,0,0,0,0,0,0,4,2008,1,12.520887034998584
916384100,60,6,107.0,12852,2,0,1,4,4,2,1,27,3,3,1,4,8,5,2007,2007,2,2,15,0,0,0.0,3,3,4,3,2,6,770.0,0.0,150.0,920.0,2,5,1,1,860,0,1780,1.0,0.0,2,1,3,1,1,4,2,3,2.0,612.0,3,3,0,192,0,0,0,0,0,0,0,0,1,2008,4,12.48736056891218
903484080,50,8,60.0,10320,2,1,4,2,4,2,1,12,1,3,1,2,4,1,1910,1950,2,2,16,Grvl,0,0.0,2,2,3,2,0,1,0.0,0.0,771.0,771.0,2,2,1,1,504,114,1484,0.0,0.0,2,0,3,1,8,0,6,1,1.0,264.0,3,1,14,211,0,0,84,0,0,0,0,0,9,2007,5,10.819798284210286
902327040,50,8,60.0,10800,2,0,4,2,4,1,1,21,1,3,1,2,5,6,1915,1950,2,2,9,0,0,0.0,4,3,2,3,0,2,686.0,0.0,0.0,686.0,2,3,1,1,686,0,1652,1.0,0.0,2,0,4,1,1,0,6,1,1.0,416.0,3,3,0,0,196,0,0,0,0,0,4,1200,6,2010,1,11.842236406331555
532476080,60,6,0.0,19522,2,0,1,3,4,1,1,28,3,3,1,4,7,5,1990,1990,2,2,7,0,2,272.0,3,3,4,3,0,6,727.0,0.0,496.0,1223.0,2,4,1,1,1232,0,2503,1.0,0.0,2,1,3,1,1,3,2,2,2.0,564.0,3,3,0,99,0,0,182,0,0,0,0,0,2,2007,1,12.611541086966115
526355080,80,6,75.0,13860,2,0,4,2,4,1,1,20,3,3,1,8,8,7,1972,1995,2,2,11,0,0,0.0,3,2,4,3,3,6,1410.0,0.0,542.0,1952.0,2,4,1,1,704,0,2704,1.0,0.0,2,1,4,1,1,3,2,3,2.0,538.0,3,3,269,111,0,0,0,0,0,3,0,0,7,2009,1,12.75130259456002
907275080,20,6,73.0,11927,2,0,4,2,4,1,1,6,3,3,1,1,8,5,1994,1995,4,2,7,0,2,519.0,3,3,4,3,3,4,408.0,465.0,683.0,1556.0,2,5,1,1,0,0,1592,0.0,0.0,2,0,3,1,1,3,2,3,2.0,484.0,3,3,120,35,0,0,0,0,0,0,0,0,6,2007,1,12.337105293891872
528250010,80,6,0.0,11950,2,0,1,2,4,2,1,9,3,3,1,8,7,5,2003,2003,2,2,15,0,0,0.0,3,3,4,3,0,1,0.0,0.0,384.0,384.0,2,5,1,1,640,0,1394,0.0,0.0,2,1,3,1,1,3,4,3,2.0,400.0,3,3,100,0,0,0,0,0,0,0,0,0,10,2007,1,12.016732516077072
902100130,70,8,57.0,9906,2,1,4,2,4,1,1,21,3,3,1,4,4,4,1925,1950,2,2,9,Grvl,0,0.0,3,2,3,3,0,1,0.0,0.0,686.0,686.0,2,2,0,1,518,0,1328,0.0,0.0,1,0,3,1,1,0,6,1,1.0,210.0,3,3,0,172,60,0,0,0,0,0,0,0,9,2006,1,11.580593459194764
527127140,120,6,41.0,4923,2,0,4,2,4,1,1,26,3,3,4,1,8,5,2001,2002,2,2,6,0,0,0.0,3,3,5,3,2,6,1153.0,0.0,440.0,1593.0,2,5,1,1,0,0,1593,1.0,0.0,1,1,0,1,1,4,2,3,2.0,682.0,3,3,0,120,0,0,224,0,0,0,0,0,8,2008,1,12.563750586299374
902477120,30,C (all),60.0,7879,2,0,4,2,4,1,1,12,3,3,1,1,4,5,1920,1950,2,2,16,0,0,0.0,3,2,3,3,0,3,495.0,0.0,225.0,720.0,2,3,0,2,0,0,720,0.0,0.0,1,0,2,1,1,0,0,0,0.0,0.0,0,1,0,523,115,0,0,0,0,2,0,0,11,2009,1,10.460270761075149
535403040,20,6,66.0,7800,2,0,1,2,4,1,1,20,3,3,1,1,5,5,1964,1964,2,2,16,0,0,0.0,3,2,3,3,0,3,312.0,600.0,0.0,912.0,2,3,1,1,0,0,912,0.0,0.0,1,0,2,1,1,0,2,1,1.0,288.0,3,3,0,0,0,0,0,0,0,0,0,0,11,2006,1,11.652696102959753
528228340,120,6,0.0,3196,2,0,4,2,4,1,1,1,3,3,4,1,8,5,2003,2003,2,2,15,0,2,40.0,3,3,4,3,3,1,0.0,0.0,1273.0,1273.0,2,5,1,1,0,0,1456,0.0,0.0,2,0,2,1,1,3,2,3,2.0,400.0,3,3,143,20,0,0,0,0,0,0,0,0,5,2006,1,12.278397958261774
903429110,70,8,68.0,9928,2,1,4,2,4,1,1,21,3,3,1,4,7,8,1915,1994,2,2,16,Grvl,0,0.0,4,1,3,3,0,1,0.0,0.0,672.0,672.0,2,2,1,1,672,0,1944,0.0,0.0,2,0,3,1,3,0,6,1,1.0,216.0,3,1,24,28,0,0,0,0,0,0,4,400,6,2009,1,12.100161978566867
527182190,120,6,0.0,6820,2,0,1,2,4,2,1,26,3,3,4,1,8,5,1985,1985,2,2,7,0,0,0.0,3,3,4,3,2,6,368.0,1120.0,0.0,1488.0,2,3,1,1,0,0,1502,1.0,0.0,1,1,1,1,1,0,2,2,2.0,528.0,3,3,0,54,0,0,140,0,0,0,0,0,6,2010,1,12.264346270624157
527108030,60,6,50.0,13128,2,0,1,4,4,3,1,9,3,3,1,4,8,5,2005,2005,2,2,15,0,2,216.0,3,3,4,3,0,1,0.0,0.0,1074.0,1074.0,2,5,1,1,990,0,2064,0.0,0.0,2,1,4,1,1,4,2,3,2.0,527.0,3,3,0,119,0,0,0,0,0,0,0,0,1,2006,1,12.429220196836383
903233100,50,8,52.0,6240,2,0,4,2,4,1,1,4,3,3,1,2,5,6,1928,1950,2,2,9,0,0,0.0,3,1,3,3,0,1,0.0,0.0,1042.0,1042.0,2,5,1,1,534,0,1576,0.0,0.0,1,0,3,1,1,4,6,1,1.0,225.0,3,3,0,0,0,0,0,0,0,0,0,0,8,2006,1,11.91170829631447
527163100,60,6,0.0,8000,2,0,4,2,4,1,1,9,3,3,1,4,6,5,1995,1996,2,2,7,0,0,0.0,3,3,4,3,0,6,219.0,0.0,554.0,773.0,2,4,1,1,885,0,1658,1.0,0.0,2,1,3,1,1,3,2,3,2.0,431.0,3,3,224,84,0,0,0,0,0,0,0,0,6,2008,1,12.144202560946876
535375040,30,6,60.0,10410,2,1,4,2,4,1,1,21,3,3,1,1,3,8,1930,2001,2,2,15,Grvl,0,0.0,4,3,3,3,0,1,0.0,0.0,713.0,713.0,2,5,1,1,0,0,713,0.0,0.0,1,0,2,1,1,0,6,1,1.0,371.0,2,1,0,75,161,0,0,0,0,0,0,0,10,2006,1,11.510933482289435
902408080,70,8,60.0,10800,2,1,4,3,4,1,1,21,3,3,1,4,7,8,1890,1998,2,2,16,Grvl,0,0.0,4,1,3,3,0,1,0.0,0.0,718.0,718.0,2,5,1,1,978,0,2554,0.0,0.0,1,1,3,1,1,0,6,1,2.0,704.0,3,2,0,48,143,0,0,0,0,0,0,0,7,2007,1,11.979805470779858
528231020,80,6,67.0,13300,2,0,1,2,4,1,1,9,3,3,1,8,7,5,2004,2004,2,2,15,0,0,0.0,3,3,4,3,0,6,326.0,0.0,58.0,384.0,2,5,1,1,630,0,1374,1.0,0.0,2,1,3,1,1,4,4,3,2.0,400.0,3,3,100,0,0,0,0,0,0,0,0,0,6,2010,1,12.12541016250223
906380070,60,6,69.0,9588,2,0,1,2,4,1,1,6,3,3,1,4,8,5,2007,2007,2,2,6,0,4,270.0,3,3,5,3,0,1,0.0,0.0,1482.0,1482.0,2,5,1,1,1092,0,2574,0.0,0.0,2,1,3,1,1,4,4,3,3.0,868.0,3,3,0,148,0,0,0,0,0,0,0,0,11,2007,4,12.52815976788113
527453010,160,6,24.0,2308,2,0,4,2,4,2,1,18,3,3,4,4,6,6,1976,1976,2,2,11,0,0,0.0,3,2,4,3,0,5,556.0,0.0,248.0,804.0,2,3,1,1,744,0,1548,1.0,0.0,2,1,3,1,1,3,6,1,2.0,440.0,3,3,48,0,0,0,0,0,0,0,0,0,7,2007,1,11.951186847493476
923227080,20,6,83.0,13383,2,0,1,2,4,1,2,15,3,3,1,1,5,5,1969,2000,4,2,7,0,2,176.0,3,2,3,3,0,4,594.0,0.0,594.0,1188.0,2,5,1,1,0,0,1404,0.0,0.0,2,0,3,1,1,1,2,1,2.0,504.0,3,3,0,16,0,0,0,0,0,0,0,0,3,2009,1,11.982935344196433
534403440,60,6,85.0,9350,2,0,4,2,4,1,1,20,3,3,1,4,5,6,1964,1964,2,2,7,0,0,0.0,3,2,3,3,0,5,360.0,0.0,360.0,720.0,2,4,1,1,720,0,1440,0.0,0.0,1,1,4,1,1,1,2,3,2.0,480.0,3,3,0,32,240,0,0,0,0,0,0,0,7,2006,1,11.967187086434018
924151040,20,6,76.0,9892,2,0,4,2,4,1,2,15,3,3,1,1,8,5,1994,1995,4,2,15,0,0,0.0,4,3,4,4,3,6,1341.0,284.0,54.0,1679.0,2,5,1,1,0,0,1803,1.0,1.0,2,1,3,1,1,3,2,1,2.0,482.0,3,3,129,64,222,0,0,0,0,2,0,0,2,2010,1,12.560247968016562
908102040,90,6,67.0,8777,2,0,4,2,4,1,1,8,2,3,Duplex,2,5,7,1900,2003,2,2,9,0,0,0.0,3,2,3,3,0,5,1084.0,0.0,188.0,1272.0,2,4,1,1,928,0,2200,2.0,0.0,2,2,4,2,1,0,0,0,0.0,0.0,0,1,0,70,0,0,0,0,0,4,0,0,9,2008,1,11.890683588496984
906223220,80,6,85.0,10541,2,0,1,2,4,2,1,24,3,3,1,8,7,5,1996,1996,2,2,15,0,0,0.0,3,3,4,3,2,1,0.0,0.0,672.0,672.0,2,5,1,1,735,0,2037,0.0,0.0,2,1,3,1,1,3,2,3,2.0,472.0,3,3,100,33,0,0,0,0,0,0,0,0,2,2008,1,12.34148164933907
903230120,20,8,99.0,5940,2,0,1,2,4,5,1,4,2,3,1,1,4,7,1946,1950,2,2,9,0,0,0.0,3,3,0,0,0,0,0.0,0.0,0.0,0.0,2,3,1,2,0,0,896,0.0,0.0,1,0,2,1,1,0,6,1,1.0,280.0,3,3,0,0,0,0,0,0,0,3,0,0,4,2008,9,11.277215789596893
535378080,50,6,60.0,10284,2,0,4,2,4,2,1,21,3,3,1,2,4,7,1925,1993,2,2,9,0,0,0.0,3,2,3,3,1,5,1030.0,66.0,55.0,1151.0,2,5,1,1,436,0,1281,1.0,0.0,2,0,1,1,4,0,6,1,2.0,580.0,3,3,0,0,0,0,0,0,0,0,0,0,8,2007,1,11.763691965388299
528315070,60,6,84.0,9660,2,0,1,2,4,1,1,17,3,3,1,4,8,5,1998,1998,2,2,15,0,2,242.0,3,3,4,3,0,6,791.0,0.0,253.0,1044.0,2,5,1,1,897,0,1976,1.0,0.0,2,1,3,1,1,5,2,3,3.0,885.0,3,3,210,31,0,0,0,0,0,0,0,0,2,2006,1,12.563750586299374
527105070,60,6,88.0,10179,2,0,1,2,4,2,1,9,3,3,1,4,6,5,1997,1997,2,2,15,0,0,0.0,3,3,4,3,0,5,847.0,0.0,98.0,945.0,2,5,1,1,663,0,1608,0.0,0.0,2,1,3,1,1,3,2,3,2.0,470.0,3,3,252,30,0,0,0,0,0,0,0,0,7,2009,1,12.15214958053555
535353060,20,6,75.0,9533,2,0,4,2,4,1,1,20,3,3,1,1,5,5,1953,1953,4,2,16,0,2,140.0,3,4,0,0,0,0,0.0,0.0,0.0,0.0,2,3,1,2,0,0,1210,0.0,0.0,1,1,2,1,1,0,2,3,1.0,616.0,3,3,208,0,100,0,0,0,0,3,0,0,8,2009,9,11.541522639947903
903204040,50,8,53.0,5830,2,0,4,2,4,2,1,4,2,2,1,2,5,6,1950,1997,2,2,9,0,0,0.0,4,2,3,3,0,3,788.0,0.0,200.0,988.0,2,5,1,1,582,0,1612,0.0,0.0,1,1,3,1,1,0,6,1,1.0,363.0,3,3,0,0,0,0,0,0,0,3,0,0,3,2010,1,11.763691965388299
535354260,50,6,0.0,12099,2,0,1,2,4,1,1,20,3,3,1,2,5,6,1953,2004,2,2,9,0,0,0.0,3,2,3,2,0,2,198.0,0.0,1018.0,1216.0,2,5,1,1,0,512,1728,1.0,0.0,1,0,3,1,1,4,2,1,1.0,371.0,3,3,200,0,0,0,0,0,0,2,0,0,6,2007,1,11.957617696467539
921205070,60,6,88.0,12665,2,0,1,2,4,1,1,27,3,3,1,4,8,5,2005,2006,4,2,15,0,2,245.0,3,3,4,4,3,1,0.0,0.0,1094.0,1094.0,2,5,1,1,1349,0,2482,0.0,0.0,2,1,4,1,1,4,4,3,3.0,642.0,3,3,144,39,0,0,0,0,0,0,0,0,2,2007,1,12.546871224308068
535427070,20,6,313.0,27650,2,0,2,4,4,1,2,20,7,3,1,1,7,7,1960,2007,1,6,16,0,0,0.0,3,2,4,3,3,6,425.0,0.0,160.0,585.0,2,5,1,1,0,0,2069,1.0,0.0,2,0,4,1,1,4,2,2,2.0,505.0,3,3,0,0,0,0,0,0,0,0,0,0,11,2008,1,12.396697137361691
535425070,20,6,0.0,17600,2,0,1,2,4,1,1,20,3,3,1,1,6,5,1960,1960,2,2,16,0,2,30.0,3,2,3,3,0,4,1270.0,0.0,208.0,1478.0,2,5,1,2,0,0,1478,1.0,0.0,2,0,3,1,1,4,2,1,2.0,498.0,3,3,0,40,0,0,0,0,0,0,0,0,12,2009,1,11.967187086434018
908128100,60,6,62.0,7162,2,0,4,2,4,1,1,8,3,3,1,4,7,5,2003,2004,4,2,7,0,2,190.0,3,3,4,3,0,1,0.0,0.0,796.0,796.0,2,5,1,1,918,0,1724,0.0,0.0,2,1,3,1,1,4,4,3,2.0,616.0,3,3,168,57,0,0,0,0,0,0,0,0,5,2006,1,12.188422799337028
907131070,20,6,0.0,8685,2,0,1,2,4,3,1,6,3,3,1,1,7,5,1998,1998,2,2,15,0,0,0.0,3,3,4,3,1,6,846.0,0.0,579.0,1425.0,2,5,1,1,0,0,1425,1.0,0.0,2,0,3,1,1,0,2,2,2.0,591.0,3,3,0,130,0,0,0,0,0,0,0,0,5,2006,1,12.170450649220749
903231180,50,8,52.0,6240,2,0,4,2,4,1,1,4,3,3,1,2,5,8,1939,1952,2,2,16,0,0,0.0,4,1,3,3,0,3,48.0,0.0,624.0,672.0,2,5,1,1,423,0,1322,1.0,0.0,1,0,4,1,1,0,6,1,1.0,280.0,3,3,0,0,0,0,0,0,0,3,0,0,7,2007,1,11.790564777297387
902106090,70,8,58.0,6451,2,1,4,2,4,1,1,21,3,3,1,4,7,7,1900,1970,2,2,1,Grvl,0,0.0,3,4,3,3,0,3,208.0,0.0,504.0,712.0,2,4,1,1,580,0,1428,1.0,0.0,1,0,4,1,1,0,6,3,2.0,576.0,3,3,264,0,84,0,0,0,0,0,0,0,5,2006,1,11.848690308590857
535153070,20,6,73.0,8760,2,0,4,2,4,1,1,20,3,3,1,1,6,6,1959,1959,4,2,9,0,2,220.0,3,2,3,3,0,1,0.0,0.0,1194.0,1194.0,2,3,1,1,0,0,1194,1.0,0.0,1,0,3,1,1,0,2,2,1.0,312.0,3,3,0,0,120,0,0,0,0,0,0,0,4,2010,1,11.904974309480183
528172030,60,6,0.0,12568,2,0,4,2,4,1,1,19,3,3,1,4,8,5,2007,2007,4,2,15,0,4,246.0,3,3,5,3,2,6,669.0,0.0,226.0,895.0,2,5,1,1,923,0,1818,1.0,0.0,2,1,3,1,1,4,2,3,3.0,774.0,3,3,196,104,0,0,0,0,0,0,0,0,8,2007,4,12.547891278953442
528150110,60,6,99.0,13069,2,0,1,2,4,1,1,19,3,3,1,4,8,5,2004,2004,2,2,15,0,2,502.0,3,3,4,3,2,1,0.0,0.0,1706.0,1706.0,2,5,1,1,1238,0,2956,0.0,0.0,2,1,5,1,1,5,4,2,3.0,916.0,3,3,194,50,0,0,0,0,0,0,0,0,8,2007,1,12.742568940017076
914476130,80,6,140.0,11080,2,0,4,2,4,2,1,15,3,3,1,8,6,6,1975,1975,2,2,11,0,2,257.0,3,2,3,3,2,6,576.0,0.0,552.0,1128.0,2,3,1,1,0,0,1210,1.0,0.0,2,0,3,1,1,0,2,1,2.0,528.0,3,3,0,0,0,0,0,0,0,0,0,0,5,2006,1,11.904974309480183
532479020,50,6,70.0,10759,2,0,4,2,4,2,1,23,2,3,1,2,5,4,1972,1972,2,2,7,0,0,0.0,4,2,4,3,0,2,190.0,811.0,0.0,1001.0,2,3,1,1,640,0,1641,0.0,0.0,2,0,4,1,1,4,6,1,2.0,490.0,3,3,0,0,92,0,0,0,0,4,0,0,7,2008,1,11.849404844423074
534428060,20,6,69.0,8973,2,0,4,2,4,1,1,20,3,3,1,1,5,7,1958,1991,2,2,11,0,2,85.0,3,2,3,3,0,3,567.0,28.0,413.0,1008.0,2,3,1,2,0,0,1053,0.0,1.0,1,1,3,1,1,0,1,2,2.0,750.0,3,3,0,80,0,180,0,0,0,1,0,0,7,2006,1,11.918397239722838
528354100,60,6,97.0,10990,2,0,1,2,4,3,1,17,3,3,1,4,7,5,1996,1997,2,2,15,0,0,0.0,3,3,5,3,0,6,851.0,0.0,213.0,1064.0,2,5,1,1,1061,0,2125,1.0,0.0,2,1,4,1,1,3,2,2,2.0,576.0,3,3,168,0,0,0,0,0,0,0,0,0,6,2008,1,12.540761149388421
908186050,180,8,35.0,3675,2,0,4,2,4,1,1,8,3,3,4,7,6,5,2005,2005,2,2,15,0,4,76.0,3,3,4,3,3,6,467.0,0.0,80.0,547.0,2,5,1,1,0,0,1072,1.0,0.0,1,0,2,1,1,0,3,3,2.0,525.0,3,3,0,44,0,0,0,0,0,0,0,0,5,2007,1,11.849404844423074
914452060,90,6,65.0,8385,2,0,4,2,4,1,1,15,3,3,Duplex,1,6,5,1978,1978,2,2,11,0,0,0.0,3,2,3,3,1,1,0.0,0.0,1664.0,1664.0,2,3,1,1,0,0,1664,0.0,0.0,2,0,4,2,1,0,1,1,2.0,616.0,3,3,0,0,0,0,0,0,0,0,0,0,10,2006,1,11.884495917930655
